webpage,id,slug,title,state,sharing,createdAt,updatedAt,licence,licence_notes,publisher,featured_dataset,author,author_email,maintainer,maintainer_email,update_frequency,odi-certificate,tags,topic-business-and-economy,topic-championing-london,topic-crime-and-community-safety,topic-demographics,topic-education,topic-employment-and-skills,topic-environment,topic-health,topic-housing,topic-art-and-culture,topic-london-2012,topic-planning,topic-sport,topic-transparency,topic-transport,topic-young-people,topic-income-poverty-welfare,parent,london_smallest_geography,london_bounding_box
https://data.london.gov.uk/dataset/london-average-air-quality-levels,290a22f1-5eef-4801-8286-3f288b49093a,london-average-air-quality-levels,London Average Air Quality Levels,active,public,04-Sep-14,21-May-19,UK Open Government Licence (OGL v2),Raw data available under licence from King's College only,King's College London,,King's College London,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Monthly,https://certificates.theodi.org/datasets/22757/certificate,"hourly, monitoring, air-pollution, daily, air-quality, no2, index, particulate-matter, pm25, pm10, so2, pollution, nitrogen-dioxide, o3, levels, no, nox, emissions, aq",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8159f199-f69a-4ba5-bd60-121b5e1a0e9d,Greater London,Greater London
https://data.london.gov.uk/dataset/police-force-strength,85814bde-a337-4858-a4f6-c71ec87b6111,police-force-strength,Police Force Strength,active,public,25-Jul-18,21-May-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,MOPAC,,Greater London Authority,datastore@london.gov.uk,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/public-perception-,64e7679d-6383-4abe-88b1-0f8db4e9f96a,public-perception-,Public Perceptions of the Police,active,public,25-Jul-18,21-May-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,MOPAC,,Greater London Authority,datastore@london.gov.uk,Quarterly,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/chain-reports,e1b60712-b128-4412-b7bd-d1117519033b,chain-reports,Rough sleeping in London (CHAIN reports),active,public,30-Jul-14,20-May-19,Creative Commons Attribution Share-Alike,,Greater London Authority (GLA),,,,GLA Housing and Land,,,,"hammersmith and Fulham, lambeth, housing, brent, southwark, ealing, city of london, st-mungos-broadway, westminster, outer-london, rough-sleeping, camden, kensington-and-chelsea, islington, tower-hamlets, economic-fairness",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,
https://data.london.gov.uk/dataset/london-reservoir-levels,8d6195db-1355-4821-aa00-93a9d64ab493,london-reservoir-levels,London Reservoir Levels,active,public,03-Sep-14,20-May-19,UK Open Government Licence (OGL v2),,Thames Water,,Thames Water via Environement Agency,,Greater London Authority,,Monthly,https://certificates.theodi.org/datasets/22764/certificate,"water, reservoirs, capacity, resources",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,efe15ec1-84f7-40a5-b02a-73c5302de592,Other,
https://data.london.gov.uk/dataset/economic-inactivity,0b037579-42ec-432c-80a0-7060b9e3707c,economic-inactivity,Economic Inactivity,active,public,12-Jun-18,20-May-19,UK Open Government Licence (OGL v3),,Office for National Statistics (ONS),,Office for National Statistics (ONS),,Greater London Authority (GLA),datastore@london.gov.uk,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Greater London,
https://data.london.gov.uk/dataset/flexible-working,b5b50856-bbe1-4583-aa9e-5edb801d223b,flexible-working,Flexible Working,active,public,19-Sep-18,20-May-19,UK Open Government Licence (OGL v3),,Office for National Statistics (ONS),,Office for National Statistics (ONS),,Greater London Authority (GLA),datastore@london.gov.uk,Annually,,economic-fairness,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,,
https://data.london.gov.uk/dataset/unemployment-rate-region,be657824-f18c-48bf-a254-3c9f436ce289,unemployment-rate-region,"Unemployment Rate, Region",active,public,18-Sep-14,17-May-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Monthly,https://certificates.theodi.org/datasets/22765/certificate,"youth, employment, disability, economic-activity, gender, bame, sex, employment-status, unemployment, economic-fairness",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Region,United Kingdom
https://data.london.gov.uk/dataset/planning-permissions-on-the-london-development-database--ldd-,3f741e00-111f-4134-b04f-8b103f78bbe7,planning-permissions-on-the-london-development-database--ldd-,Planning permissions on the London Development Database (LDD),active,public,02-May-17,10-May-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,mayor@london.gov.uk,London Development Database,,Monthly,,"planning, planning-application",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Point Location,
https://data.london.gov.uk/dataset/waste-contracts-register,2f66a9ab-ed87-4600-90e5-09a172173fb9,waste-contracts-register,Waste Contracts Register,active,public,01-Mar-19,09-May-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Dottie Allan,Dorothy.allan@london.gov.uk,Dottie Allan,Dorothy.allan@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/lfb-payments-over-f250---2018-19,31b70907-1567-4190-a38b-152473d06e72,lfb-payments-over-f250---2018-19,LFB payments over £250 - 2018/19,active,public,05-Jun-18,08-May-19,UK Open Government Licence (OGL v3),,London Fire Brigade,,David Wyatt,david.wyatt@london-fire.gov.uk,David Wyatt,david.wyatt@london-fire.gov.uk,Monthly,,"finance, spending, LFB London Fire Brigade, transparency, transactions",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ed9dfa59-ec53-443f-a843-15b216b65288,Greater London,
https://data.london.gov.uk/dataset/london-atmospheric-emissions-inventory--laei--2016,d45876d5-1b93-44ab-bf97-79f39403b058,london-atmospheric-emissions-inventory--laei--2016,London Atmospheric Emissions (LAEI) 2016,active,public,19-Mar-19,07-May-19,UK Open Government Licence (OGL v2),,GLA and TFL Air Quality,,,,,,One off,,"laei, air pollution, nitrogen dioxide, particulate matter, no2, pm10, pm2.5, air quality, nox, co2, air quality, air pollutant emissions, London air quality, laei2016, london pollution, london emissions, london concentrations",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,393f3769-967c-4ee8-b0ff-ddd4c16ff7eb,1km Grid Squares,
https://data.london.gov.uk/dataset/kensington-forum-hotel-consultation-documents,8e890c60-083e-4eb5-aba8-966c0305949c,kensington-forum-hotel-consultation-documents,Kensington Forum Hotel consultation documents,active,public,01-May-19,01-May-19,Not Specified,,Greater London Authority (GLA),,GLA,kensingtonforumhotel@london.gov.uk,kensingtonforumhotel@london.gov.uk,kensingtonforumhotel@london.gov.uk,One off,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/public-transport-journeys-type-transport,edfd8c31-0ac6-4a1e-9ccd-2660161ebdce,public-transport-journeys-type-transport,Public Transport Journeys by Type of Transport,active,public,16-Sep-14,01-May-19,UK Open Government Licence (OGL v2),,Transport for London (TfL),,Transport for London,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Monthly,https://certificates.theodi.org/datasets/22759/certificate,"cable-car, journeys, transport, buses, travel, london, network, tube, Westminster, Wandsworth, Waltham Forest, newham, greenwich, passengers",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Greater London,
https://data.london.gov.uk/dataset/low-carbon-london-electric-vehicle-load-profiles,cef276da-aac0-4b07-bb1d-677902edca4e,low-carbon-london-electric-vehicle-load-profiles,Low Carbon London Electric Vehicle Load Profiles,active,public,22-Feb-17,30-Apr-19,UK Open Government Licence (OGL v3),,UK Power Networks,,UK Power Networks,innovation@ukpowernetworks.co.uk,Greater London Authority,datastore@london.gov.uk,Ad hoc,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ebc150f6-b8ba-4d66-8044-34ad88f5a5a9,,
https://data.london.gov.uk/dataset/qualifications-working-age-population-nvq-borough,510af305-53cd-48a8-9597-c9924db6e5ec,qualifications-working-age-population-nvq-borough,"Qualifications of Working Age Population (NVQ), Borough",active,public,10-Apr-14,26-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23162/certificate,"education, nvq, Qualifications, skills, working-age, NVQ",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/housing-research-notes,1b0acf79-fcf1-4e42-bdca-16e33bec9a26,housing-research-notes,Housing Research Notes,active,public,24-May-18,26-Apr-19,Not Specified,,Greater London Authority (GLA),,,,,,,,"housing, supply, housing association, local authority, build to rent, developer, small sites, changes of use, new build, large sites, research, analysis, report, help to buy, housing market, house prices, housing transactions",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Borough,
https://data.london.gov.uk/dataset/london-input-output-tables,37bf7b01-3cc4-49f6-aa0e-f3db598ae15f,london-input-output-tables,London input-output tables,active,public,23-Apr-19,24-Apr-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,GLA Economics,glaeconomics@london.gov.uk,GLA Economics,glaeconomics@london.gov.uk,One off,,"GVA, Sectors, Input-output, production, consumption, expenditure, trade",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/economic-activity-gender,7051b30b-dbc2-4aa1-ba9e-782154dd6fcb,economic-activity-gender,Economic Activity by Gender,active,public,23-Apr-14,23-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23182/certificate,"merton, greenwich, barking-and-dagenham, bexley, camden, bromley, hounslow, barnet, employment, city-of-london, croydon, waltham-forest, southwark, ealing, hackney, islington, lewisham, haringey, newham, kensington-and-chelsea, gender, tower-hamlets, unemployment, wandsworth, havering, redbridge, employment-status, economic-inactivity, harrow, economic-activity, brent, lambeth, richmond-upon-thames, hillingdon, hammersmith-and-fulham, sutton, westminster, kingston-upon-thames, enfield",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/employment-rates-by-gender-and-age,3c89d238-f126-4a57-81d7-046577a76e28,employment-rates-by-gender-and-age,"Employment Rates by Gender and Age or Disability, Borough",active,public,16-May-14,23-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/24750/certificate,"economic-inactivity, employment, economic-activity, gender, employment-status, unemployment, disability, age",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/employment-occupation-type-and-gender-borough,792a892e-ce4b-48f8-9af1-9b84e0300084,employment-occupation-type-and-gender-borough,"Employment by Occupation Type and Gender, Borough",active,public,11-Apr-14,23-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23186/certificate,"employment, economic-inactivity, unemployment, economic-activity, employment-status, gender",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/average-private-rents-borough,17cc5e47-91c4-4bc1-9196-1dfdc259b24a,average-private-rents-borough,"Average Private Rents, Borough",active,public,03-Jul-14,18-Apr-19,UK Open Government Licence (OGL v2),,Valuation Office Agency,,Valuation Office Agency,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Biannually,https://certificates.theodi.org/datasets/23151/certificate,"city-of-london, redbridge, enfield, newham, islington, home, rent, westminster, richmond-upon-thames, brent, southwark, barking-and-dagenham, greenwich, housing, croydon, ealing, harrow, havering, kensington-and-chelsea, hammersmith-and-fulham, private, hackney, hillingdon, lewisham, hounslow, barnet, sutton, rooms, waltham-forest, merton, wandsworth, lambeth, bexley, camden, kingston-upon-thames, bromley, tower-hamlets, haringey",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9b55b9da-e164-4b9d-83dd-ebe65ba6f59a,Local Authority,Greater London
https://data.london.gov.uk/dataset/town-centre-locations,85a2f479-7a49-405c-b9cf-db67910f7e87,town-centre-locations,Town Centre locations - London Plan 2016,active,public,12-Feb-16,17-Apr-19,UK Open Government Licence (OGL v2),"“OS OPEN PRODUCTS LICENSED UNDER OGL v3.0 Using Information under this licence. Worldwide, royalty-free, perpetual, non-exclusive licence to use the Information subject to the conditions below. This licence does not affect your freedom under fair dealing or fair use or any other copyright or database right exceptions and limitations.You are free to: 
• copy, publish, distribute and transmit the Information; 
• adapt the Information;
• exploit the Information commercially and non-commercially for example, by combining it with other Information, or by including it in your own product or application. 

You must: 
• acknowledge the source of the Information in your product or application by including or linking to any attribution statement specified by the Information Provider(s) and, where possible, provide a link to this licence;If a specific attribution statement is not provided, the following should be used: Contains public sector information licensed under the Open Government Licence v3.0. Contains OS data © Crown copyright and database rights 2015.”",Greater London Authority (GLA),,GLA Planning,LDD@london.gov.uk,GLA GIS team,gis@london.gov.uk,Ad hoc,,"London Plan, Town centre",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Point Location,
https://data.london.gov.uk/dataset/london-development-database-sql-extract,f48d3588-7505-4b29-b2e1-80c63fe77bc2,london-development-database-sql-extract,London Development Database SQL Extract,active,public,03-Jul-17,16-Apr-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,LDD Team,ldd@london.gov.uk,LDD Team,ldd@london.gov.uk,One off,null,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/teenage-conceptions-borough,b3a725c9-d7d4-40be-9808-1617b6f9a6da,teenage-conceptions-borough,"Teenage Conceptions, Borough",active,public,24-Feb-14,15-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23230/certificate,"health, under-18, teenage, pregnancy, conceptions, abortion",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/ratio-house-prices-earnings-borough,ce4cc322-a551-4a2c-9106-070ec0c1a31d,ratio-house-prices-earnings-borough,"Ratio of House Prices to Earnings, Borough",active,public,20-Feb-14,10-Apr-19,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Department for Communities and Local Government,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23232/certificate,"house-prices, earnings, affordability, sales, property",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/gcse-results-by-borough,db32884d-7347-4385-8ada-de8379a16c62,gcse-results-by-borough,GCSE Results by Borough,active,public,26-Feb-18,10-Apr-19,UK Open Government Licence (OGL v3),,Department for Education,,Department for Education (DfE),,Greater London Authority,datastore@london.gov.uk,Annually,,"gcse, results, fsm, free-school-meals, meals, free, ethnicity, ethnic, language, english, maths, mathematics, attainment 8, progress 8, economic-fairness",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f1e2d47c-3d52-4413-b376-ba05a0d00bfa,Local Authority,
https://data.london.gov.uk/dataset/gla-poll-results-2018,15f3a23e-40cf-4943-b9cf-af04c8b2790c,gla-poll-results-2018,GLA Poll Results 2018,active,public,22-May-18,10-Apr-19,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/approved-food-establishments-,0a2ea26c-5b56-4966-9d15-d70dd5d7667d,approved-food-establishments-,Approved Food Establishments ,active,public,01-Apr-19,10-Apr-19,UK Open Government Licence (OGL v3),,Food Standards Agency,,Food Standards Agency,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6880d00f-8d29-44df-ad95-e58e71d3083c,,
https://data.london.gov.uk/dataset/addressbase-plus-for-contractors,2a977724-9526-45e8-9b0b-0f54fd070e72,addressbase-plus-for-contractors,AddressBase Plus for contractors,active,shared,15-Nov-18,09-Apr-19,Other (Not Open),,Greater London Authority (GLA),,Ordnance Survey,,Malgorzata Lachowska,Malgorzata.Lachowska@london.gov.uk,Monthly,,Core,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Other,
